x,y,z,orientation,length,width,height
0,0,1900,Y,200,200,100
0,200,1900,Y,200,200,100
0,400,1900,Y,200,200,100
0,600,1900,Y,200,200,100
0,800,1900,Y,200,200,100
0,1000,1900,Y,200,200,100
0,1200,1900,Y,200,200,100
0,1400,1900,Y,200,200,100
0,1600,1900,Y,200,200,100
0,1800,1900,Y,200,200,100
0,2000,1900,Y,200,200,100
0,2200,1900,Y,200,200,100
0,2400,1900,Y,200,200,100
0,2600,1900,Y,200,200,100
0,2800,1900,Y,200,200,100
0,3000,1900,Y,200,200,100
0,3200,1900,Y,200,200,100
0,3400,1900,Y,200,200,100
0,3600,1900,Y,200,200,100
0,3800,1900,Y,200,200,100
0,4000,1900,Y,200,200,100
0,4200,1900,Y,200,100,100
4000,0,1900,Y,200,200,100
4000,200,1900,Y,200,200,100
4000,400,1900,Y,200,200,100
4000,600,1900,Y,200,200,100
4000,800,1900,Y,200,200,100
4000,1000,1900,Y,200,200,100
4000,1200,1900,Y,200,200,100
4000,1400,1900,Y,200,200,100
4000,1600,1900,Y,200,200,100
4000,1800,1900,Y,200,200,100
4000,2000,1900,Y,200,200,100
4000,2200,1900,Y,200,200,100
4000,2400,1900,Y,200,200,100
4000,2600,1900,Y,200,200,100
4000,2800,1900,Y,200,200,100
4000,3000,1900,Y,200,200,100
4000,3200,1900,Y,200,200,100
4000,3400,1900,Y,200,200,100
4000,3600,1900,Y,200,200,100
4000,3800,1900,Y,200,200,100
4000,4000,1900,Y,200,200,100
4000,4200,1900,Y,200,100,100
0,0,2000,X,200,200,100
200,0,2000,X,200,200,100
400,0,2000,X,200,200,100
600,0,2000,X,200,200,100
800,0,2000,X,200,200,100
1000,0,2000,X,200,200,100
1200,0,2000,X,200,200,100
1400,0,2000,X,200,200,100
1600,0,2000,X,200,200,100
1800,0,2000,X,200,200,100
2000,0,2000,X,200,200,100
2200,0,2000,X,200,200,100
2400,0,2000,X,200,200,100
2600,0,2000,X,200,200,100
2800,0,2000,X,200,200,100
3000,0,2000,X,200,200,100
3200,0,2000,X,200,200,100
3400,0,2000,X,200,200,100
3600,0,2000,X,200,200,100
3800,0,2000,X,200,200,100
4000,0,2000,X,200,200,100
0,4100,2000,X,200,200,100
200,4100,2000,X,200,200,100
400,4100,2000,X,200,200,100
600,4100,2000,X,200,200,100
800,4100,2000,X,200,200,100
1000,4100,2000,X,200,200,100
1200,4100,2000,X,200,200,100
1400,4100,2000,X,200,200,100
1600,4100,2000,X,200,200,100
1800,4100,2000,X,200,200,100
2000,4100,2000,X,200,200,100
2200,4100,2000,X,200,200,100
2400,4100,2000,X,200,200,100
2600,4100,2000,X,200,200,100
2800,4100,2000,X,200,200,100
3000,4100,2000,X,200,200,100
3200,4100,2000,X,200,200,100
3400,4100,2000,X,200,200,100
3600,4100,2000,X,200,200,100
3800,4100,2000,X,200,200,100
4000,4100,2000,X,200,200,100
0,0,2000,Y,200,200,100
0,200,2000,Y,200,200,100
0,400,2000,Y,200,200,100
0,600,2000,Y,200,200,100
0,800,2000,Y,200,200,100
0,1000,2000,Y,200,200,100
0,1200,2000,Y,200,200,100
0,1400,2000,Y,200,200,100
0,1600,2000,Y,200,200,100
0,1800,2000,Y,200,200,100
0,2000,2000,Y,200,200,100
0,2200,2000,Y,200,200,100
0,2400,2000,Y,200,200,100
0,2600,2000,Y,200,200,100
0,2800,2000,Y,200,200,100
0,3000,2000,Y,200,200,100
0,3200,2000,Y,200,200,100
0,3400,2000,Y,200,200,100
0,3600,2000,Y,200,200,100
0,3800,2000,Y,200,200,100
0,4000,2000,Y,200,200,100
0,4200,2000,Y,200,100,100
4000,0,2000,Y,200,200,100
4000,200,2000,Y,200,200,100
4000,400,2000,Y,200,200,100
4000,600,2000,Y,200,200,100
4000,800,2000,Y,200,200,100
4000,1000,2000,Y,200,200,100
4000,1200,2000,Y,200,200,100
4000,1400,2000,Y,200,200,100
4000,1600,2000,Y,200,200,100
4000,1800,2000,Y,200,200,100
4000,2000,2000,Y,200,200,100
4000,2200,2000,Y,200,200,100
4000,2400,2000,Y,200,200,100
4000,2600,2000,Y,200,200,100
4000,2800,2000,Y,200,200,100
4000,3000,2000,Y,200,200,100
4000,3200,2000,Y,200,200,100
4000,3400,2000,Y,200,200,100
4000,3600,2000,Y,200,200,100
4000,3800,2000,Y,200,200,100
4000,4000,2000,Y,200,200,100
4000,4200,2000,Y,200,100,100
0,0,2100,X,200,200,100
200,0,2100,X,200,200,100
400,0,2100,X,200,200,100
600,0,2100,X,200,200,100
800,0,2100,X,200,200,100
1000,0,2100,X,200,200,100
1200,0,2100,X,200,200,100
1400,0,2100,X,200,200,100
1600,0,2100,X,200,200,100
1800,0,2100,X,200,200,100
2000,0,2100,X,200,200,100
2200,0,2100,X,200,200,100
2400,0,2100,X,200,200,100
2600,0,2100,X,200,200,100
2800,0,2100,X,200,200,100
3000,0,2100,X,200,200,100
3200,0,2100,X,200,200,100
3400,0,2100,X,200,200,100
3600,0,2100,X,200,200,100
3800,0,2100,X,200,200,100
4000,0,2100,X,200,200,100
0,4100,2100,X,200,200,100
200,4100,2100,X,200,200,100
400,4100,2100,X,200,200,100
600,4100,2100,X,200,200,100
800,4100,2100,X,200,200,100
1000,4100,2100,X,200,200,100
1200,4100,2100,X,200,200,100
1400,4100,2100,X,200,200,100
1600,4100,2100,X,200,200,100
1800,4100,2100,X,200,200,100
2000,4100,2100,X,200,200,100
2200,4100,2100,X,200,200,100
2400,4100,2100,X,200,200,100
2600,4100,2100,X,200,200,100
2800,4100,2100,X,200,200,100
3000,4100,2100,X,200,200,100
3200,4100,2100,X,200,200,100
3400,4100,2100,X,200,200,100
3600,4100,2100,X,200,200,100
3800,4100,2100,X,200,200,100
4000,4100,2100,X,200,200,100
0,0,2100,Y,200,200,100
0,200,2100,Y,200,200,100
0,400,2100,Y,200,200,100
0,600,2100,Y,200,200,100
0,800,2100,Y,200,200,100
0,1000,2100,Y,200,200,100
0,1200,2100,Y,200,200,100
0,1400,2100,Y,200,200,100
0,1600,2100,Y,200,200,100
0,1800,2100,Y,200,200,100
0,2000,2100,Y,200,200,100
0,2200,2100,Y,200,200,100
0,2400,2100,Y,200,200,100
0,2600,2100,Y,200,200,100
0,2800,2100,Y,200,200,100
0,3000,2100,Y,200,200,100
0,3200,2100,Y,200,200,100
0,3400,2100,Y,200,200,100
0,3600,2100,Y,200,200,100
0,3800,2100,Y,200,200,100
0,4000,2100,Y,200,200,100
0,4200,2100,Y,200,100,100
4000,0,2100,Y,200,200,100
4000,200,2100,Y,200,200,100
4000,400,2100,Y,200,200,100
4000,600,2100,Y,200,200,100
4000,800,2100,Y,200,200,100
4000,1000,2100,Y,200,200,100
4000,1200,2100,Y,200,200,100
4000,1400,2100,Y,200,200,100
4000,1600,2100,Y,200,200,100
4000,1800,2100,Y,200,200,100
4000,2000,2100,Y,200,200,100
4000,2200,2100,Y,200,200,100
4000,2400,2100,Y,200,200,100
4000,2600,2100,Y,200,200,100
4000,2800,2100,Y,200,200,100
4000,3000,2100,Y,200,200,100
4000,3200,2100,Y,200,200,100
4000,3400,2100,Y,200,200,100
4000,3600,2100,Y,200,200,100
4000,3800,2100,Y,200,200,100
4000,4000,2100,Y,200,200,100
4000,4200,2100,Y,200,100,100
0,0,2200,X,200,200,100
200,0,2200,X,200,200,100
400,0,2200,X,200,200,100
600,0,2200,X,200,200,100
800,0,2200,X,200,200,100
1000,0,2200,X,200,200,100
1200,0,2200,X,200,200,100
1400,0,2200,X,200,200,100
1600,0,2200,X,200,200,100
1800,0,2200,X,200,200,100
2000,0,2200,X,200,200,100
2200,0,2200,X,200,200,100
2400,0,2200,X,200,200,100
2600,0,2200,X,200,200,100
2800,0,2200,X,200,200,100
3000,0,2200,X,200,200,100
3200,0,2200,X,200,200,100
3400,0,2200,X,200,200,100
3600,0,2200,X,200,200,100
3800,0,2200,X,200,200,100
4000,0,2200,X,200,200,100
0,4100,2200,X,200,200,100
200,4100,2200,X,200,200,100
400,4100,2200,X,200,200,100
600,4100,2200,X,200,200,100
800,4100,2200,X,200,200,100
1000,4100,2200,X,200,200,100
1200,4100,2200,X,200,200,100
1400,4100,2200,X,200,200,100
1600,4100,2200,X,200,200,100
1800,4100,2200,X,200,200,100
2000,4100,2200,X,200,200,100
2200,4100,2200,X,200,200,100
2400,4100,2200,X,200,200,100
2600,4100,2200,X,200,200,100
2800,4100,2200,X,200,200,100
3000,4100,2200,X,200,200,100
3200,4100,2200,X,200,200,100
3400,4100,2200,X,200,200,100
3600,4100,2200,X,200,200,100
3800,4100,2200,X,200,200,100
4000,4100,2200,X,200,200,100
0,0,2200,Y,200,200,100
0,200,2200,Y,200,200,100
0,400,2200,Y,200,200,100
0,600,2200,Y,200,200,100
0,800,2200,Y,200,200,100
0,1000,2200,Y,200,200,100
0,1200,2200,Y,200,200,100
0,1400,2200,Y,200,200,100
0,1600,2200,Y,200,200,100
0,1800,2200,Y,200,200,100
0,2000,2200,Y,200,200,100
0,2200,2200,Y,200,200,100
0,2400,2200,Y,200,200,100
0,2600,2200,Y,200,200,100
0,2800,2200,Y,200,200,100
0,3000,2200,Y,200,200,100
0,3200,2200,Y,200,200,100
0,3400,2200,Y,200,200,100
0,3600,2200,Y,200,200,100
0,3800,2200,Y,200,200,100
0,4000,2200,Y,200,200,100
0,4200,2200,Y,200,100,100
4000,0,2200,Y,200,200,100
4000,200,2200,Y,200,200,100
4000,400,2200,Y,200,200,100
4000,600,2200,Y,200,200,100
4000,800,2200,Y,200,200,100
4000,1000,2200,Y,200,200,100
4000,1200,2200,Y,200,200,100
4000,1400,2200,Y,200,200,100
4000,1600,2200,Y,200,200,100
4000,1800,2200,Y,200,200,100
4000,2000,2200,Y,200,200,100
4000,2200,2200,Y,200,200,100
4000,2400,2200,Y,200,200,100
4000,2600,2200,Y,200,200,100
4000,2800,2200,Y,200,200,100
4000,3000,2200,Y,200,200,100
4000,3200,2200,Y,200,200,100
4000,3400,2200,Y,200,200,100
4000,3600,2200,Y,200,200,100
4000,3800,2200,Y,200,200,100
4000,4000,2200,Y,200,200,100
4000,4200,2200,Y,200,100,100
0,0,2300,X,200,200,100
200,0,2300,X,200,200,100
400,0,2300,X,200,200,100
600,0,2300,X,200,200,100
800,0,2300,X,200,200,100
1000,0,2300,X,200,200,100
1200,0,2300,X,200,200,100
1400,0,2300,X,200,200,100
1600,0,2300,X,200,200,100
1800,0,2300,X,200,200,100
2000,0,2300,X,200,200,100
2200,0,2300,X,200,200,100
2400,0,2300,X,200,200,100
2600,0,2300,X,200,200,100
2800,0,2300,X,200,200,100
3000,0,2300,X,200,200,100
3200,0,2300,X,200,200,100
3400,0,2300,X,200,200,100
3600,0,2300,X,200,200,100
3800,0,2300,X,200,200,100
4000,0,2300,X,200,200,100
0,4100,2300,X,200,200,100
200,4100,2300,X,200,200,100
400,4100,2300,X,200,200,100
600,4100,2300,X,200,200,100
800,4100,2300,X,200,200,100
1000,4100,2300,X,200,200,100
1200,4100,2300,X,200,200,100
1400,4100,2300,X,200,200,100
1600,4100,2300,X,200,200,100
1800,4100,2300,X,200,200,100
2000,4100,2300,X,200,200,100
2200,4100,2300,X,200,200,100
2400,4100,2300,X,200,200,100
2600,4100,2300,X,200,200,100
2800,4100,2300,X,200,200,100
3000,4100,2300,X,200,200,100
3200,4100,2300,X,200,200,100
3400,4100,2300,X,200,200,100
3600,4100,2300,X,200,200,100
3800,4100,2300,X,200,200,100
4000,4100,2300,X,200,200,100
0,0,2300,Y,200,200,100
0,200,2300,Y,200,200,100
0,400,2300,Y,200,200,100
0,600,2300,Y,200,200,100
0,800,2300,Y,200,200,100
0,1000,2300,Y,200,200,100
0,1200,2300,Y,200,200,100
0,1400,2300,Y,200,200,100
0,1600,2300,Y,200,200,100
0,1800,2300,Y,200,200,100
0,2000,2300,Y,200,200,100
0,2200,2300,Y,200,200,100
0,2400,2300,Y,200,200,100
0,2600,2300,Y,200,200,100
0,2800,2300,Y,200,200,100
0,3000,2300,Y,200,200,100
0,3200,2300,Y,200,200,100
0,3400,2300,Y,200,200,100
0,3600,2300,Y,200,200,100
0,3800,2300,Y,200,200,100
0,4000,2300,Y,200,200,100
0,4200,2300,Y,200,100,100
4000,0,2300,Y,200,200,100
4000,200,2300,Y,200,200,100
4000,400,2300,Y,200,200,100
4000,600,2300,Y,200,200,100
4000,800,2300,Y,200,200,100
4000,1000,2300,Y,200,200,100
4000,1200,2300,Y,200,200,100
4000,1400,2300,Y,200,200,100
4000,1600,2300,Y,200,200,100
4000,1800,2300,Y,200,200,100
4000,2000,2300,Y,200,200,100
4000,2200,2300,Y,200,200,100
4000,2400,2300,Y,200,200,100
4000,2600,2300,Y,200,200,100
4000,2800,2300,Y,200,200,100
4000,3000,2300,Y,200,200,100
4000,3200,2300,Y,200,200,100
4000,3400,2300,Y,200,200,100
4000,3600,2300,Y,200,200,100
4000,3800,2300,Y,200,200,100
4000,4000,2300,Y,200,200,100
4000,4200,2300,Y,200,100,100
0,0,2400,X,200,200,100
200,0,2400,X,200,200,100
400,0,2400,X,200,200,100
600,0,2400,X,200,200,100
800,0,2400,X,200,200,100
1000,0,2400,X,200,200,100
1200,0,2400,X,200,200,100
1400,0,2400,X,200,200,100
1600,0,2400,X,200,200,100
1800,0,2400,X,200,200,100
2000,0,2400,X,200,200,100
2200,0,2400,X,200,200,100
2400,0,2400,X,200,200,100
2600,0,2400,X,200,200,100
2800,0,2400,X,200,200,100
3000,0,2400,X,200,200,100
3200,0,2400,X,200,200,100
3400,0,2400,X,200,200,100
3600,0,2400,X,200,200,100
3800,0,2400,X,200,200,100
4000,0,2400,X,200,200,100
0,4100,2400,X,200,200,100
200,4100,2400,X,200,200,100
400,4100,2400,X,200,200,100
600,4100,2400,X,200,200,100
800,4100,2400,X,200,200,100
1000,4100,2400,X,200,200,100
1200,4100,2400,X,200,200,100
1400,4100,2400,X,200,200,100
1600,4100,2400,X,200,200,100
1800,4100,2400,X,200,200,100
2000,4100,2400,X,200,200,100
2200,4100,2400,X,200,200,100
2400,4100,2400,X,200,200,100
2600,4100,2400,X,200,200,100
2800,4100,2400,X,200,200,100
3000,4100,2400,X,200,200,100
3200,4100,2400,X,200,200,100
3400,4100,2400,X,200,200,100
3600,4100,2400,X,200,200,100
3800,4100,2400,X,200,200,100
4000,4100,2400,X,200,200,100
0,0,2400,Y,200,200,100
0,200,2400,Y,200,200,100
0,400,2400,Y,200,200,100
0,600,2400,Y,200,200,100
0,800,2400,Y,200,200,100
0,1000,2400,Y,200,200,100
0,1200,2400,Y,200,200,100
0,1400,2400,Y,200,200,100
0,1600,2400,Y,200,200,100
0,1800,2400,Y,200,200,100
0,2000,2400,Y,200,200,100
0,2200,2400,Y,200,200,100
0,2400,2400,Y,200,200,100
0,2600,2400,Y,200,200,100
0,2800,2400,Y,200,200,100
0,3000,2400,Y,200,200,100
0,3200,2400,Y,200,200,100
0,3400,2400,Y,200,200,100
0,3600,2400,Y,200,200,100
0,3800,2400,Y,200,200,100
0,4000,2400,Y,200,200,100
0,4200,2400,Y,200,100,100
4000,0,2400,Y,200,200,100
4000,200,2400,Y,200,200,100
4000,400,2400,Y,200,200,100
4000,600,2400,Y,200,200,100
4000,800,2400,Y,200,200,100
4000,1000,2400,Y,200,200,100
4000,1200,2400,Y,200,200,100
4000,1400,2400,Y,200,200,100
4000,1600,2400,Y,200,200,100
4000,1800,2400,Y,200,200,100
4000,2000,2400,Y,200,200,100
4000,2200,2400,Y,200,200,100
4000,2400,2400,Y,200,200,100
4000,2600,2400,Y,200,200,100
4000,2800,2400,Y,200,200,100
4000,3000,2400,Y,200,200,100
4000,3200,2400,Y,200,200,100
4000,3400,2400,Y,200,200,100
4000,3600,2400,Y,200,200,100
4000,3800,2400,Y,200,200,100
4000,4000,2400,Y,200,200,100
4000,4200,2400,Y,200,100,100
0,0,2500,X,200,200,100
200,0,2500,X,200,200,100
400,0,2500,X,200,200,100
600,0,2500,X,200,200,100
800,0,2500,X,200,200,100
1000,0,2500,X,200,200,100
1200,0,2500,X,200,200,100
1400,0,2500,X,200,200,100
1600,0,2500,X,200,200,100
1800,0,2500,X,200,200,100
2000,0,2500,X,200,200,100
2200,0,2500,X,200,200,100
2400,0,2500,X,200,200,100
2600,0,2500,X,200,200,100
2800,0,2500,X,200,200,100
3000,0,2500,X,200,200,100
3200,0,2500,X,200,200,100
3400,0,2500,X,200,200,100
3600,0,2500,X,200,200,100
3800,0,2500,X,200,200,100
4000,0,2500,X,200,200,100
0,4100,2500,X,200,200,100
200,4100,2500,X,200,200,100
400,4100,2500,X,200,200,100
600,4100,2500,X,200,200,100
800,4100,2500,X,200,200,100
1000,4100,2500,X,200,200,100
1200,4100,2500,X,200,200,100
1400,4100,2500,X,200,200,100
1600,4100,2500,X,200,200,100
1800,4100,2500,X,200,200,100
2000,4100,2500,X,200,200,100
2200,4100,2500,X,200,200,100
2400,4100,2500,X,200,200,100
2600,4100,2500,X,200,200,100
2800,4100,2500,X,200,200,100
3000,4100,2500,X,200,200,100
3200,4100,2500,X,200,200,100
3400,4100,2500,X,200,200,100
3600,4100,2500,X,200,200,100
3800,4100,2500,X,200,200,100
4000,4100,2500,X,200,200,100
0,0,2500,Y,200,200,100
0,200,2500,Y,200,200,100
0,400,2500,Y,200,200,100
0,600,2500,Y,200,200,100
0,800,2500,Y,200,200,100
0,1000,2500,Y,200,200,100
0,1200,2500,Y,200,200,100
0,1400,2500,Y,200,200,100
0,1600,2500,Y,200,200,100
0,1800,2500,Y,200,200,100
0,2000,2500,Y,200,200,100
0,2200,2500,Y,200,200,100
0,2400,2500,Y,200,200,100
0,2600,2500,Y,200,200,100
0,2800,2500,Y,200,200,100
0,3000,2500,Y,200,200,100
0,3200,2500,Y,200,200,100
0,3400,2500,Y,200,200,100
0,3600,2500,Y,200,200,100
0,3800,2500,Y,200,200,100
0,4000,2500,Y,200,200,100
0,4200,2500,Y,200,100,100
4000,0,2500,Y,200,200,100
4000,200,2500,Y,200,200,100
4000,400,2500,Y,200,200,100
4000,600,2500,Y,200,200,100
4000,800,2500,Y,200,200,100
4000,1000,2500,Y,200,200,100
4000,1200,2500,Y,200,200,100
4000,1400,2500,Y,200,200,100
4000,1600,2500,Y,200,200,100
4000,1800,2500,Y,200,200,100
4000,2000,2500,Y,200,200,100
4000,2200,2500,Y,200,200,100
4000,2400,2500,Y,200,200,100
4000,2600,2500,Y,200,200,100
4000,2800,2500,Y,200,200,100
4000,3000,2500,Y,200,200,100
4000,3200,2500,Y,200,200,100
4000,3400,2500,Y,200,200,100
4000,3600,2500,Y,200,200,100
4000,3800,2500,Y,200,200,100
4000,4000,2500,Y,200,200,100
4000,4200,2500,Y,200,100,100
0,0,2600,X,200,200,100
200,0,2600,X,200,200,100
400,0,2600,X,200,200,100
600,0,2600,X,200,200,100
800,0,2600,X,200,200,100
1000,0,2600,X,200,200,100
1200,0,2600,X,200,200,100
1400,0,2600,X,200,200,100
1600,0,2600,X,200,200,100
1800,0,2600,X,200,200,100
2000,0,2600,X,200,200,100
2200,0,2600,X,200,200,100
2400,0,2600,X,200,200,100
2600,0,2600,X,200,200,100
2800,0,2600,X,200,200,100
3000,0,2600,X,200,200,100
3200,0,2600,X,200,200,100
3400,0,2600,X,200,200,100
3600,0,2600,X,200,200,100
3800,0,2600,X,200,200,100
4000,0,2600,X,200,200,100
0,4100,2600,X,200,200,100
200,4100,2600,X,200,200,100
400,4100,2600,X,200,200,100
600,4100,2600,X,200,200,100
800,4100,2600,X,200,200,100
1000,4100,2600,X,200,200,100
1200,4100,2600,X,200,200,100
1400,4100,2600,X,200,200,100
1600,4100,2600,X,200,200,100
1800,4100,2600,X,200,200,100
2000,4100,2600,X,200,200,100
2200,4100,2600,X,200,200,100
2400,4100,2600,X,200,200,100
2600,4100,2600,X,200,200,100
2800,4100,2600,X,200,200,100
3000,4100,2600,X,200,200,100
3200,4100,2600,X,200,200,100
3400,4100,2600,X,200,200,100
3600,4100,2600,X,200,200,100
3800,4100,2600,X,200,200,100
4000,4100,2600,X,200,200,100
0,0,2600,Y,200,200,100
0,200,2600,Y,200,200,100
0,400,2600,Y,200,200,100
0,600,2600,Y,200,200,100
0,800,2600,Y,200,200,100
0,1000,2600,Y,200,200,100
0,1200,2600,Y,200,200,100
0,1400,2600,Y,200,200,100
0,1600,2600,Y,200,200,100
0,1800,2600,Y,200,200,100
0,2000,2600,Y,200,200,100
0,2200,2600,Y,200,200,100
0,2400,2600,Y,200,200,100
0,2600,2600,Y,200,200,100
0,2800,2600,Y,200,200,100
0,3000,2600,Y,200,200,100
0,3200,2600,Y,200,200,100
0,3400,2600,Y,200,200,100
0,3600,2600,Y,200,200,100
0,3800,2600,Y,200,200,100
0,4000,2600,Y,200,200,100
0,4200,2600,Y,200,100,100
4000,0,2600,Y,200,200,100
4000,200,2600,Y,200,200,100
4000,400,2600,Y,200,200,100
4000,600,2600,Y,200,200,100
4000,800,2600,Y,200,200,100
4000,1000,2600,Y,200,200,100
4000,1200,2600,Y,200,200,100
4000,1400,2600,Y,200,200,100
4000,1600,2600,Y,200,200,100
4000,1800,2600,Y,200,200,100
4000,2000,2600,Y,200,200,100
4000,2200,2600,Y,200,200,100
4000,2400,2600,Y,200,200,100
4000,2600,2600,Y,200,200,100
4000,2800,2600,Y,200,200,100
4000,3000,2600,Y,200,200,100
4000,3200,2600,Y,200,200,100
4000,3400,2600,Y,200,200,100
4000,3600,2600,Y,200,200,100
4000,3800,2600,Y,200,200,100
4000,4000,2600,Y,200,200,100
4000,4200,2600,Y,200,100,100
0,0,2700,X,200,200,100
200,0,2700,X,200,200,100
400,0,2700,X,200,200,100
600,0,2700,X,200,200,100
800,0,2700,X,200,200,100
1000,0,2700,X,200,200,100
1200,0,2700,X,200,200,100
1400,0,2700,X,200,200,100
1600,0,2700,X,200,200,100
1800,0,2700,X,200,200,100
2000,0,2700,X,200,200,100
2200,0,2700,X,200,200,100
2400,0,2700,X,200,200,100
2600,0,2700,X,200,200,100
2800,0,2700,X,200,200,100
3000,0,2700,X,200,200,100
3200,0,2700,X,200,200,100
3400,0,2700,X,200,200,100
3600,0,2700,X,200,200,100
3800,0,2700,X,200,200,100
4000,0,2700,X,200,200,100
0,4100,2700,X,200,200,100
200,4100,2700,X,200,200,100
400,4100,2700,X,200,200,100
600,4100,2700,X,200,200,100
800,4100,2700,X,200,200,100
1000,4100,2700,X,200,200,100
1200,4100,2700,X,200,200,100
1400,4100,2700,X,200,200,100
1600,4100,2700,X,200,200,100
1800,4100,2700,X,200,200,100
2000,4100,2700,X,200,200,100
2200,4100,2700,X,200,200,100
2400,4100,2700,X,200,200,100
2600,4100,2700,X,200,200,100
2800,4100,2700,X,200,200,100
3000,4100,2700,X,200,200,100
3200,4100,2700,X,200,200,100
3400,4100,2700,X,200,200,100
3600,4100,2700,X,200,200,100
3800,4100,2700,X,200,200,100
4000,4100,2700,X,200,200,100
0,0,2700,Y,200,200,100
0,200,2700,Y,200,200,100
0,400,2700,Y,200,200,100
0,600,2700,Y,200,200,100
0,800,2700,Y,200,200,100
0,1000,2700,Y,200,200,100
0,1200,2700,Y,200,200,100
0,1400,2700,Y,200,200,100
0,1600,2700,Y,200,200,100
0,1800,2700,Y,200,200,100
0,2000,2700,Y,200,200,100
0,2200,2700,Y,200,200,100
0,2400,2700,Y,200,200,100
0,2600,2700,Y,200,200,100
0,2800,2700,Y,200,200,100
0,3000,2700,Y,200,200,100
0,3200,2700,Y,200,200,100
0,3400,2700,Y,200,200,100
0,3600,2700,Y,200,200,100
0,3800,2700,Y,200,200,100
0,4000,2700,Y,200,200,100
0,4200,2700,Y,200,100,100
4000,0,2700,Y,200,200,100
4000,200,2700,Y,200,200,100
4000,400,2700,Y,200,200,100
4000,600,2700,Y,200,200,100
4000,800,2700,Y,200,200,100
4000,1000,2700,Y,200,200,100
4000,1200,2700,Y,200,200,100
4000,1400,2700,Y,200,200,100
4000,1600,2700,Y,200,200,100
4000,1800,2700,Y,200,200,100
4000,2000,2700,Y,200,200,100
4000,2200,2700,Y,200,200,100
4000,2400,2700,Y,200,200,100
4000,2600,2700,Y,200,200,100
4000,2800,2700,Y,200,200,100
4000,3000,2700,Y,200,200,100
4000,3200,2700,Y,200,200,100
4000,3400,2700,Y,200,200,100
4000,3600,2700,Y,200,200,100
4000,3800,2700,Y,200,200,100
4000,4000,2700,Y,200,200,100
4000,4200,2700,Y,200,100,100
0,0,2800,X,200,200,100
200,0,2800,X,200,200,100
400,0,2800,X,200,200,100
600,0,2800,X,200,200,100
800,0,2800,X,200,200,100
1000,0,2800,X,200,200,100
1200,0,2800,X,200,200,100
1400,0,2800,X,200,200,100
1600,0,2800,X,200,200,100
1800,0,2800,X,200,200,100
2000,0,2800,X,200,200,100
2200,0,2800,X,200,200,100
2400,0,2800,X,200,200,100
2600,0,2800,X,200,200,100
2800,0,2800,X,200,200,100
3000,0,2800,X,200,200,100
3200,0,2800,X,200,200,100
3400,0,2800,X,200,200,100
3600,0,2800,X,200,200,100
3800,0,2800,X,200,200,100
4000,0,2800,X,200,200,100
0,4100,2800,X,200,200,100
200,4100,2800,X,200,200,100
400,4100,2800,X,200,200,100
600,4100,2800,X,200,200,100
800,4100,2800,X,200,200,100
1000,4100,2800,X,200,200,100
1200,4100,2800,X,200,200,100
1400,4100,2800,X,200,200,100
1600,4100,2800,X,200,200,100
1800,4100,2800,X,200,200,100
2000,4100,2800,X,200,200,100
2200,4100,2800,X,200,200,100
2400,4100,2800,X,200,200,100
2600,4100,2800,X,200,200,100
2800,4100,2800,X,200,200,100
3000,4100,2800,X,200,200,100
3200,4100,2800,X,200,200,100
3400,4100,2800,X,200,200,100
3600,4100,2800,X,200,200,100
3800,4100,2800,X,200,200,100
4000,4100,2800,X,200,200,100
0,0,2800,Y,200,200,100
0,200,2800,Y,200,200,100
0,400,2800,Y,200,200,100
0,600,2800,Y,200,200,100
0,800,2800,Y,200,200,100
0,1000,2800,Y,200,200,100
0,1200,2800,Y,200,200,100
0,1400,2800,Y,200,200,100
0,1600,2800,Y,200,200,100
0,1800,2800,Y,200,200,100
0,2000,2800,Y,200,200,100
0,2200,2800,Y,200,200,100
0,2400,2800,Y,200,200,100
0,2600,2800,Y,200,200,100
0,2800,2800,Y,200,200,100
0,3000,2800,Y,200,200,100
0,3200,2800,Y,200,200,100
0,3400,2800,Y,200,200,100
0,3600,2800,Y,200,200,100
0,3800,2800,Y,200,200,100
0,4000,2800,Y,200,200,100
0,4200,2800,Y,200,100,100
4000,0,2800,Y,200,200,100
4000,200,2800,Y,200,200,100
4000,400,2800,Y,200,200,100
4000,600,2800,Y,200,200,100
4000,800,2800,Y,200,200,100
4000,1000,2800,Y,200,200,100
4000,1200,2800,Y,200,200,100
4000,1400,2800,Y,200,200,100
4000,1600,2800,Y,200,200,100
4000,1800,2800,Y,200,200,100
4000,2000,2800,Y,200,200,100
4000,2200,2800,Y,200,200,100
4000,2400,2800,Y,200,200,100
4000,2600,2800,Y,200,200,100
4000,2800,2800,Y,200,200,100
4000,3000,2800,Y,200,200,100
4000,3200,2800,Y,200,200,100
4000,3400,2800,Y,200,200,100
4000,3600,2800,Y,200,200,100
4000,3800,2800,Y,200,200,100
4000,4000,2800,Y,200,200,100
4000,4200,2800,Y,200,100,100
0,0,2900,X,200,200,100
200,0,2900,X,200,200,100
400,0,2900,X,200,200,100
600,0,2900,X,200,200,100
800,0,2900,X,200,200,100
1000,0,2900,X,200,200,100
1200,0,2900,X,200,200,100
1400,0,2900,X,200,200,100
1600,0,2900,X,200,200,100
1800,0,2900,X,200,200,100
2000,0,2900,X,200,200,100
2200,0,2900,X,200,200,100
2400,0,2900,X,200,200,100
2600,0,2900,X,200,200,100
2800,0,2900,X,200,200,100
