x,y,z,orientation,length,width,height
1800,4000,3700,XZ,200,100,100
2000,0,3700,XZ,200,100,100
2000,4000,3700,XZ,200,100,100
2200,0,3700,XZ,200,100,100
2200,4000,3700,XZ,200,100,100
2400,0,3700,XZ,200,100,100
2400,4000,3700,XZ,200,100,100
2600,0,3700,XZ,200,100,100
2600,4000,3700,XZ,200,100,100
2800,0,3700,XZ,200,100,100
2800,4000,3700,XZ,200,100,100
3000,0,3700,XZ,200,100,100
3000,4000,3700,XZ,200,100,100
3200,0,3700,XZ,200,100,100
3200,4000,3700,XZ,200,100,100
3400,0,3700,XZ,200,100,100
3400,4000,3700,XZ,200,100,100
3600,0,3700,XZ,200,100,100
3600,4000,3700,XZ,200,100,100
3800,0,3700,XZ,200,100,100
3800,4000,3700,XZ,200,100,100
4000,0,3700,XZ,200,100,100
4000,4000,3700,XZ,200,100,100
0,0,3800,XZ,200,100,100
0,4000,3800,XZ,200,100,100
200,0,3800,XZ,200,100,100
200,4000,3800,XZ,200,100,100
400,0,3800,XZ,200,100,100
400,4000,3800,XZ,200,100,100
600,0,3800,XZ,200,100,100
600,4000,3800,XZ,200,100,100
800,0,3800,XZ,200,100,100
800,4000,3800,XZ,200,100,100
1000,0,3800,XZ,200,100,100
1000,4000,3800,XZ,200,100,100
1200,0,3800,XZ,200,100,100
1200,4000,3800,XZ,200,100,100
1400,0,3800,XZ,200,100,100
1400,4000,3800,XZ,200,100,100
1600,0,3800,XZ,200,100,100
1600,4000,3800,XZ,200,100,100
1800,0,3800,XZ,200,100,100
1800,4000,3800,XZ,200,100,100
2000,0,3800,XZ,200,100,100
2000,4000,3800,XZ,200,100,100
2200,0,3800,XZ,200,100,100
2200,4000,3800,XZ,200,100,100
2400,0,3800,XZ,200,100,100
2400,4000,3800,XZ,200,100,100
2600,0,3800,XZ,200,100,100
2600,4000,3800,XZ,200,100,100
2800,0,3800,XZ,200,100,100
2800,4000,3800,XZ,200,100,100
3000,0,3800,XZ,200,100,100
3000,4000,3800,XZ,200,100,100
3200,0,3800,XZ,200,100,100
3200,4000,3800,XZ,200,100,100
3400,0,3800,XZ,200,100,100
3400,4000,3800,XZ,200,100,100
3600,0,3800,XZ,200,100,100
3600,4000,3800,XZ,200,100,100
3800,0,3800,XZ,200,100,100
3800,4000,3800,XZ,200,100,100
4000,0,3800,XZ,200,100,100
4000,4000,3800,XZ,200,100,100
0,0,3900,XZ,200,100,100
0,4000,3900,XZ,200,100,100
200,0,3900,XZ,200,100,100
200,4000,3900,XZ,200,100,100
400,0,3900,XZ,200,100,100
400,4000,3900,XZ,200,100,100
600,0,3900,XZ,200,100,100
600,4000,3900,XZ,200,100,100
800,0,3900,XZ,200,100,100
800,4000,3900,XZ,200,100,100
1000,0,3900,XZ,200,100,100
1000,4000,3900,XZ,200,100,100
1200,0,3900,XZ,200,100,100
1200,4000,3900,XZ,200,100,100
1400,0,3900,XZ,200,100,100
1400,4000,3900,XZ,200,100,100
1600,0,3900,XZ,200,100,100
1600,4000,3900,XZ,200,100,100
1800,0,3900,XZ,200,100,100
1800,4000,3900,XZ,200,100,100
2000,0,3900,XZ,200,100,100
2000,4000,3900,XZ,200,100,100
2200,0,3900,XZ,200,100,100
2200,4000,3900,XZ,200,100,100
2400,0,3900,XZ,200,100,100
2400,4000,3900,XZ,200,100,100
2600,0,3900,XZ,200,100,100
2600,4000,3900,XZ,200,100,100
2800,0,3900,XZ,200,100,100
2800,4000,3900,XZ,200,100,100
3000,0,3900,XZ,200,100,100
3000,4000,3900,XZ,200,100,100
3200,0,3900,XZ,200,100,100
3200,4000,3900,XZ,200,100,100
3400,0,3900,XZ,200,100,100
3400,4000,3900,XZ,200,100,100
3600,0,3900,XZ,200,100,100
3600,4000,3900,XZ,200,100,100
3800,0,3900,XZ,200,100,100
3800,4000,3900,XZ,200,100,100
4000,0,3900,XZ,200,100,100
4000,4000,3900,XZ,200,100,100
0,0,4000,XZ,200,100,100
0,4000,4000,XZ,200,100,100
200,0,4000,XZ,200,100,100
200,4000,4000,XZ,200,100,100
400,0,4000,XZ,200,100,100
400,4000,4000,XZ,200,100,100
600,0,4000,XZ,200,100,100
600,4000,4000,XZ,200,100,100
800,0,4000,XZ,200,100,100
800,4000,4000,XZ,200,100,100
1000,0,4000,XZ,200,100,100
1000,4000,4000,XZ,200,100,100
1200,0,4000,XZ,200,100,100
1200,4000,4000,XZ,200,100,100
1400,0,4000,XZ,200,100,100
1400,4000,4000,XZ,200,100,100
1600,0,4000,XZ,200,100,100
1600,4000,4000,XZ,200,100,100
1800,0,4000,XZ,200,100,100
1800,4000,4000,XZ,200,100,100
2000,0,4000,XZ,200,100,100
2000,4000,4000,XZ,200,100,100
2200,0,4000,XZ,200,100,100
2200,4000,4000,XZ,200,100,100
2400,0,4000,XZ,200,100,100
2400,4000,4000,XZ,200,100,100
2600,0,4000,XZ,200,100,100
2600,4000,4000,XZ,200,100,100
2800,0,4000,XZ,200,100,100
2800,4000,4000,XZ,200,100,100
3000,0,4000,XZ,200,100,100
3000,4000,4000,XZ,200,100,100
3200,0,4000,XZ,200,100,100
3200,4000,4000,XZ,200,100,100
3400,0,4000,XZ,200,100,100
3400,4000,4000,XZ,200,100,100
3600,0,4000,XZ,200,100,100
3600,4000,4000,XZ,200,100,100
3800,0,4000,XZ,200,100,100
3800,4000,4000,XZ,200,100,100
4000,0,4000,XZ,200,100,100
4000,4000,4000,XZ,200,100,100
0,0,4100,XZ,200,100,100
0,4000,4100,XZ,200,100,100
200,0,4100,XZ,200,100,100
200,4000,4100,XZ,200,100,100
400,0,4100,XZ,200,100,100
400,4000,4100,XZ,200,100,100
600,0,4100,XZ,200,100,100
600,4000,4100,XZ,200,100,100
800,0,4100,XZ,200,100,100
800,4000,4100,XZ,200,100,100
1000,0,4100,XZ,200,100,100
1000,4000,4100,XZ,200,100,100
1200,0,4100,XZ,200,100,100
1200,4000,4100,XZ,200,100,100
1400,0,4100,XZ,200,100,100
1400,4000,4100,XZ,200,100,100
1600,0,4100,XZ,200,100,100
1600,4000,4100,XZ,200,100,100
1800,0,4100,XZ,200,100,100
1800,4000,4100,XZ,200,100,100
2000,0,4100,XZ,200,100,100
2000,4000,4100,XZ,200,100,100
2200,0,4100,XZ,200,100,100
2200,4000,4100,XZ,200,100,100
2400,0,4100,XZ,200,100,100
2400,4000,4100,XZ,200,100,100
2600,0,4100,XZ,200,100,100
2600,4000,4100,XZ,200,100,100
2800,0,4100,XZ,200,100,100
2800,4000,4100,XZ,200,100,100
3000,0,4100,XZ,200,100,100
3000,4000,4100,XZ,200,100,100
3200,0,4100,XZ,200,100,100
3200,4000,4100,XZ,200,100,100
3400,0,4100,XZ,200,100,100
3400,4000,4100,XZ,200,100,100
3600,0,4100,XZ,200,100,100
3600,4000,4100,XZ,200,100,100
3800,0,4100,XZ,200,100,100
3800,4000,4100,XZ,200,100,100
4000,0,4100,XZ,200,100,100
4000,4000,4100,XZ,200,100,100
0,200,200,YZ,100,200,100
4000,200,200,YZ,100,200,100
0,300,200,YZ,100,200,100
4000,300,200,YZ,100,200,100
0,400,200,YZ,100,200,100
4000,400,200,YZ,100,200,100
0,500,200,YZ,100,200,100
4000,500,200,YZ,100,200,100
0,600,200,YZ,100,200,100
4000,600,200,YZ,100,200,100
0,700,200,YZ,100,200,100
4000,700,200,YZ,100,200,100
0,800,200,YZ,100,200,100
4000,800,200,YZ,100,200,100
0,900,200,YZ,100,200,100
4000,900,200,YZ,100,200,100
0,1000,200,YZ,100,200,100
4000,1000,200,YZ,100,200,100
0,1100,200,YZ,100,200,100
4000,1100,200,YZ,100,200,100
0,1200,200,YZ,100,200,100
4000,1200,200,YZ,100,200,100
0,1300,200,YZ,100,200,100
4000,1300,200,YZ,100,200,100
0,1400,200,YZ,100,200,100
4000,1400,200,YZ,100,200,100
0,1500,200,YZ,100,200,100
4000,1500,200,YZ,100,200,100
0,1600,200,YZ,100,200,100
4000,1600,200,YZ,100,200,100
0,1700,200,YZ,100,200,100
4000,1700,200,YZ,100,200,100
0,1800,200,YZ,100,200,100
4000,1800,200,YZ,100,200,100
0,1900,200,YZ,100,200,100
4000,1900,200,YZ,100,200,100
0,2000,200,YZ,100,200,100
4000,2000,200,YZ,100,200,100
0,2100,200,YZ,100,200,100
4000,2100,200,YZ,100,200,100
0,2200,200,YZ,100,200,100
4000,2200,200,YZ,100,200,100
0,2300,200,YZ,100,200,100
4000,2300,200,YZ,100,200,100
0,2400,200,YZ,100,200,100
4000,2400,200,YZ,100,200,100
0,2500,200,YZ,100,200,100
4000,2500,200,YZ,100,200,100
0,2600,200,YZ,100,200,100
4000,2600,200,YZ,100,200,100
0,2700,200,YZ,100,200,100
4000,2700,200,YZ,100,200,100
0,2800,200,YZ,100,200,100
4000,2800,200,YZ,100,200,100
0,2900,200,YZ,100,200,100
4000,2900,200,YZ,100,200,100
0,3000,200,YZ,100,200,100
4000,3000,200,YZ,100,200,100
0,3100,200,YZ,100,200,100
4000,3100,200,YZ,100,200,100
0,3200,200,YZ,100,200,100
4000,3200,200,YZ,100,200,100
0,3300,200,YZ,100,200,100
4000,3300,200,YZ,100,200,100
0,3400,200,YZ,100,200,100
4000,3400,200,YZ,100,200,100
0,3500,200,YZ,100,200,100
4000,3500,200,YZ,100,200,100
0,3600,200,YZ,100,200,100
4000,3600,200,YZ,100,200,100
0,3700,200,YZ,100,200,100
4000,3700,200,YZ,100,200,100
0,3800,200,YZ,100,200,100
4000,3800,200,YZ,100,200,100
0,3900,200,YZ,100,200,100
4000,3900,200,YZ,100,200,100
0,200,300,YZ,100,200,100
4000,200,300,YZ,100,200,100
0,300,300,YZ,100,200,100
4000,300,300,YZ,100,200,100
0,400,300,YZ,100,200,100
4000,400,300,YZ,100,200,100
0,500,300,YZ,100,200,100
4000,500,300,YZ,100,200,100
0,600,300,YZ,100,200,100
4000,600,300,YZ,100,200,100
0,700,300,YZ,100,200,100
4000,700,300,YZ,100,200,100
0,800,300,YZ,100,200,100
4000,800,300,YZ,100,200,100
0,900,300,YZ,100,200,100
4000,900,300,YZ,100,200,100
0,1000,300,YZ,100,200,100
4000,1000,300,YZ,100,200,100
0,1100,300,YZ,100,200,100
4000,1100,300,YZ,100,200,100
0,1200,300,YZ,100,200,100
4000,1200,300,YZ,100,200,100
0,1300,300,YZ,100,200,100
4000,1300,300,YZ,100,200,100
0,1400,300,YZ,100,200,100
4000,1400,300,YZ,100,200,100
0,1500,300,YZ,100,200,100
4000,1500,300,YZ,100,200,100
0,1600,300,YZ,100,200,100
4000,1600,300,YZ,100,200,100
0,1700,300,YZ,100,200,100
4000,1700,300,YZ,100,200,100
0,1800,300,YZ,100,200,100
4000,1800,300,YZ,100,200,100
0,1900,300,YZ,100,200,100
4000,1900,300,YZ,100,200,100
0,2000,300,YZ,100,200,100
4000,2000,300,YZ,100,200,100
0,2100,300,YZ,100,200,100
4000,2100,300,YZ,100,200,100
0,2200,300,YZ,100,200,100
4000,2200,300,YZ,100,200,100
0,2300,300,YZ,100,200,100
4000,2300,300,YZ,100,200,100
0,2400,300,YZ,100,200,100
4000,2400,300,YZ,100,200,100
0,2500,300,YZ,100,200,100
4000,2500,300,YZ,100,200,100
0,2600,300,YZ,100,200,100
4000,2600,300,YZ,100,200,100
0,2700,300,YZ,100,200,100
4000,2700,300,YZ,100,200,100
0,2800,300,YZ,100,200,100
4000,2800,300,YZ,100,200,100
0,2900,300,YZ,100,200,100
4000,2900,300,YZ,100,200,100
0,3000,300,YZ,100,200,100
4000,3000,300,YZ,100,200,100
0,3100,300,YZ,100,200,100
4000,3100,300,YZ,100,200,100
0,3200,300,YZ,100,200,100
4000,3200,300,YZ,100,200,100
0,3300,300,YZ,100,200,100
4000,3300,300,YZ,100,200,100
0,3400,300,YZ,100,200,100
4000,3400,300,YZ,100,200,100
0,3500,300,YZ,100,200,100
4000,3500,300,YZ,100,200,100
0,3600,300,YZ,100,200,100
4000,3600,300,YZ,100,200,100
0,3700,300,YZ,100,200,100
4000,3700,300,YZ,100,200,100
0,3800,300,YZ,100,200,100
4000,3800,300,YZ,100,200,100
0,3900,300,YZ,100,200,100
4000,3900,300,YZ,100,200,100
0,200,400,YZ,100,200,100
4000,200,400,YZ,100,200,100
0,300,400,YZ,100,200,100
4000,300,400,YZ,100,200,100
0,400,400,YZ,100,200,100
4000,400,400,YZ,100,200,100
0,500,400,YZ,100,200,100
4000,500,400,YZ,100,200,100
0,600,400,YZ,100,200,100
4000,600,400,YZ,100,200,100
0,700,400,YZ,100,200,100
4000,700,400,YZ,100,200,100
0,800,400,YZ,100,200,100
4000,800,400,YZ,100,200,100
0,900,400,YZ,100,200,100
4000,900,400,YZ,100,200,100
0,1000,400,YZ,100,200,100
4000,1000,400,YZ,100,200,100
0,1100,400,YZ,100,200,100
4000,1100,400,YZ,100,200,100
0,1200,400,YZ,100,200,100
4000,1200,400,YZ,100,200,100
0,1300,400,YZ,100,200,100
4000,1300,400,YZ,100,200,100
0,1400,400,YZ,100,200,100
4000,1400,400,YZ,100,200,100
0,1500,400,YZ,100,200,100
4000,1500,400,YZ,100,200,100
0,1600,400,YZ,100,200,100
4000,1600,400,YZ,100,200,100
0,1700,400,YZ,100,200,100
4000,1700,400,YZ,100,200,100
0,1800,400,YZ,100,200,100
4000,1800,400,YZ,100,200,100
0,1900,400,YZ,100,200,100
4000,1900,400,YZ,100,200,100
0,2000,400,YZ,100,200,100
4000,2000,400,YZ,100,200,100
0,2100,400,YZ,100,200,100
4000,2100,400,YZ,100,200,100
0,2200,400,YZ,100,200,100
4000,2200,400,YZ,100,200,100
0,2300,400,YZ,100,200,100
4000,2300,400,YZ,100,200,100
0,2400,400,YZ,100,200,100
4000,2400,400,YZ,100,200,100
0,2500,400,YZ,100,200,100
4000,2500,400,YZ,100,200,100
0,2600,400,YZ,100,200,100
4000,2600,400,YZ,100,200,100
0,2700,400,YZ,100,200,100
4000,2700,400,YZ,100,200,100
0,2800,400,YZ,100,200,100
4000,2800,400,YZ,100,200,100
0,2900,400,YZ,100,200,100
4000,2900,400,YZ,100,200,100
0,3000,400,YZ,100,200,100
4000,3000,400,YZ,100,200,100
0,3100,400,YZ,100,200,100
4000,3100,400,YZ,100,200,100
0,3200,400,YZ,100,200,100
4000,3200,400,YZ,100,200,100
0,3300,400,YZ,100,200,100
4000,3300,400,YZ,100,200,100
0,3400,400,YZ,100,200,100
4000,3400,400,YZ,100,200,100
0,3500,400,YZ,100,200,100
4000,3500,400,YZ,100,200,100
0,3600,400,YZ,100,200,100
4000,3600,400,YZ,100,200,100
0,3700,400,YZ,100,200,100
4000,3700,400,YZ,100,200,100
0,3800,400,YZ,100,200,100
4000,3800,400,YZ,100,200,100
0,3900,400,YZ,100,200,100
4000,3900,400,YZ,100,200,100
0,200,500,YZ,100,200,100
4000,200,500,YZ,100,200,100
0,300,500,YZ,100,200,100
4000,300,500,YZ,100,200,100
0,400,500,YZ,100,200,100
4000,400,500,YZ,100,200,100
0,500,500,YZ,100,200,100
4000,500,500,YZ,100,200,100
0,600,500,YZ,100,200,100
4000,600,500,YZ,100,200,100
0,700,500,YZ,100,200,100
4000,700,500,YZ,100,200,100
0,800,500,YZ,100,200,100
4000,800,500,YZ,100,200,100
0,900,500,YZ,100,200,100
4000,900,500,YZ,100,200,100
0,1000,500,YZ,100,200,100
4000,1000,500,YZ,100,200,100
0,1100,500,YZ,100,200,100
4000,1100,500,YZ,100,200,100
0,1200,500,YZ,100,200,100
4000,1200,500,YZ,100,200,100
0,1300,500,YZ,100,200,100
4000,1300,500,YZ,100,200,100
0,1400,500,YZ,100,200,100
4000,1400,500,YZ,100,200,100
0,1500,500,YZ,100,200,100
4000,1500,500,YZ,100,200,100
0,1600,500,YZ,100,200,100
4000,1600,500,YZ,100,200,100
0,1700,500,YZ,100,200,100
4000,1700,500,YZ,100,200,100
0,1800,500,YZ,100,200,100
4000,1800,500,YZ,100,200,100
0,1900,500,YZ,100,200,100
4000,1900,500,YZ,100,200,100
0,2000,500,YZ,100,200,100
4000,2000,500,YZ,100,200,100
0,2100,500,YZ,100,200,100
4000,2100,500,YZ,100,200,100
0,2200,500,YZ,100,200,100
4000,2200,500,YZ,100,200,100
0,2300,500,YZ,100,200,100
4000,2300,500,YZ,100,200,100
0,2400,500,YZ,100,200,100
4000,2400,500,YZ,100,200,100
0,2500,500,YZ,100,200,100
4000,2500,500,YZ,100,200,100
0,2600,500,YZ,100,200,100
4000,2600,500,YZ,100,200,100
0,2700,500,YZ,100,200,100
4000,2700,500,YZ,100,200,100
0,2800,500,YZ,100,200,100
4000,2800,500,YZ,100,200,100
0,2900,500,YZ,100,200,100
4000,2900,500,YZ,100,200,100
0,3000,500,YZ,100,200,100
4000,3000,500,YZ,100,200,100
0,3100,500,YZ,100,200,100
4000,3100,500,YZ,100,200,100
0,3200,500,YZ,100,200,100
4000,3200,500,YZ,100,200,100
0,3300,500,YZ,100,200,100
4000,3300,500,YZ,100,200,100
0,3400,500,YZ,100,200,100
4000,3400,500,YZ,100,200,100
0,3500,500,YZ,100,200,100
4000,3500,500,YZ,100,200,100
0,3600,500,YZ,100,200,100
4000,3600,500,YZ,100,200,100
0,3700,500,YZ,100,200,100
4000,3700,500,YZ,100,200,100
0,3800,500,YZ,100,200,100
4000,3800,500,YZ,100,200,100
0,3900,500,YZ,100,200,100
4000,3900,500,YZ,100,200,100
0,200,600,YZ,100,200,100
4000,200,600,YZ,100,200,100
0,300,600,YZ,100,200,100
4000,300,600,YZ,100,200,100
0,400,600,YZ,100,200,100
4000,400,600,YZ,100,200,100
0,500,600,YZ,100,200,100
4000,500,600,YZ,100,200,100
0,600,600,YZ,100,200,100
4000,600,600,YZ,100,200,100
0,700,600,YZ,100,200,100
4000,700,600,YZ,100,200,100
0,800,600,YZ,100,200,100
4000,800,600,YZ,100,200,100
0,900,600,YZ,100,200,100
4000,900,600,YZ,100,200,100
0,1000,600,YZ,100,200,100
4000,1000,600,YZ,100,200,100
0,1100,600,YZ,100,200,100
4000,1100,600,YZ,100,200,100
0,1200,600,YZ,100,200,100
4000,1200,600,YZ,100,200,100
0,1300,600,YZ,100,200,100
4000,1300,600,YZ,100,200,100
0,1400,600,YZ,100,200,100
4000,1400,600,YZ,100,200,100
0,1500,600,YZ,100,200,100
4000,1500,600,YZ,100,200,100
0,1600,600,YZ,100,200,100
4000,1600,600,YZ,100,200,100
0,1700,600,YZ,100,200,100
4000,1700,600,YZ,100,200,100
0,1800,600,YZ,100,200,100
4000,1800,600,YZ,100,200,100
0,1900,600,YZ,100,200,100
4000,1900,600,YZ,100,200,100
0,2000,600,YZ,100,200,100
4000,2000,600,YZ,100,200,100
0,2100,600,YZ,100,200,100
4000,2100,600,YZ,100,200,100
0,2200,600,YZ,100,200,100
4000,2200,600,YZ,100,200,100
0,2300,600,YZ,100,200,100
4000,2300,600,YZ,100,200,100
0,2400,600,YZ,100,200,100
4000,2400,600,YZ,100,200,100
0,2500,600,YZ,100,200,100
4000,2500,600,YZ,100,200,100
0,2600,600,YZ,100,200,100
4000,2600,600,YZ,100,200,100
0,2700,600,YZ,100,200,100
4000,2700,600,YZ,100,200,100
0,2800,600,YZ,100,200,100
4000,2800,600,YZ,100,200,100
0,2900,600,YZ,100,200,100
4000,2900,600,YZ,100,200,100
0,3000,600,YZ,100,200,100
4000,3000,600,YZ,100,200,100
0,3100,600,YZ,100,200,100
4000,3100,600,YZ,100,200,100
0,3200,600,YZ,100,200,100
4000,3200,600,YZ,100,200,100
0,3300,600,YZ,100,200,100
4000,3300,600,YZ,100,200,100
0,3400,600,YZ,100,200,100
4000,3400,600,YZ,100,200,100
0,3500,600,YZ,100,200,100
4000,3500,600,YZ,100,200,100
0,3600,600,YZ,100,200,100
4000,3600,600,YZ,100,200,100
0,3700,600,YZ,100,200,100
4000,3700,600,YZ,100,200,100
0,3800,600,YZ,100,200,100
4000,3800,600,YZ,100,200,100
0,3900,600,YZ,100,200,100
4000,3900,600,YZ,100,200,100
0,200,700,YZ,100,200,100
4000,200,700,YZ,100,200,100
0,300,700,YZ,100,200,100
4000,300,700,YZ,100,200,100
0,400,700,YZ,100,200,100
4000,400,700,YZ,100,200,100
0,500,700,YZ,100,200,100
4000,500,700,YZ,100,200,100
0,600,700,YZ,100,200,100
4000,600,700,YZ,100,200,100
0,700,700,YZ,100,200,100
4000,700,700,YZ,100,200,100
0,800,700,YZ,100,200,100
4000,800,700,YZ,100,200,100
0,900,700,YZ,100,200,100
4000,900,700,YZ,100,200,100
0,1000,700,YZ,100,200,100
4000,1000,700,YZ,100,200,100
0,1100,700,YZ,100,200,100
4000,1100,700,YZ,100,200,100
0,1200,700,YZ,100,200,100
4000,1200,700,YZ,100,200,100
0,1300,700,YZ,100,200,100
4000,1300,700,YZ,100,200,100
0,1400,700,YZ,100,200,100
4000,1400,700,YZ,100,200,100
0,1500,700,YZ,100,200,100
4000,1500,700,YZ,100,200,100
0,1600,700,YZ,100,200,100
4000,1600,700,YZ,100,200,100
0,1700,700,YZ,100,200,100
4000,1700,700,YZ,100,200,100
0,1800,700,YZ,100,200,100
4000,1800,700,YZ,100,200,100
0,1900,700,YZ,100,200,100
4000,1900,700,YZ,100,200,100
0,2000,700,YZ,100,200,100
4000,2000,700,YZ,100,200,100
0,2100,700,YZ,100,200,100
4000,2100,700,YZ,100,200,100
0,2200,700,YZ,100,200,100
4000,2200,700,YZ,100,200,100
0,2300,700,YZ,100,200,100
4000,2300,700,YZ,100,200,100
0,2400,700,YZ,100,200,100
4000,2400,700,YZ,100,200,100
0,2500,700,YZ,100,200,100
4000,2500,700,YZ,100,200,100
0,2600,700,YZ,100,200,100
4000,2600,700,YZ,100,200,100
0,2700,700,YZ,100,200,100
4000,2700,700,YZ,100,200,100
0,2800,700,YZ,100,200,100
4000,2800,700,YZ,100,200,100
0,2900,700,YZ,100,200,100
4000,2900,700,YZ,100,200,100
0,3000,700,YZ,100,200,100
4000,3000,700,YZ,100,200,100
0,3100,700,YZ,100,200,100
4000,3100,700,YZ,100,200,100
0,3200,700,YZ,100,200,100
4000,3200,700,YZ,100,200,100
0,3300,700,YZ,100,200,100
4000,3300,700,YZ,100,200,100
0,3400,700,YZ,100,200,100
4000,3400,700,YZ,100,200,100
0,3500,700,YZ,100,200,100
4000,3500,700,YZ,100,200,100
0,3600,700,YZ,100,200,100
4000,3600,700,YZ,100,200,100
0,3700,700,YZ,100,200,100
4000,3700,700,YZ,100,200,100
0,3800,700,YZ,100,200,100
4000,3800,700,YZ,100,200,100
0,3900,700,YZ,100,200,100
4000,3900,700,YZ,100,200,100
0,200,800,YZ,100,200,100
4000,200,800,YZ,100,200,100
0,300,800,YZ,100,200,100
4000,300,800,YZ,100,200,100
0,400,800,YZ,100,200,100
4000,400,800,YZ,100,200,100
0,500,800,YZ,100,200,100
4000,500,800,YZ,100,200,100
0,600,800,YZ,100,200,100
4000,600,800,YZ,100,200,100
0,700,800,YZ,100,200,100
4000,700,800,YZ,100,200,100
0,800,800,YZ,100,200,100
4000,800,800,YZ,100,200,100
0,900,800,YZ,100,200,100
4000,900,800,YZ,100,200,100
0,1000,800,YZ,100,200,100
4000,1000,800,YZ,100,200,100
0,1100,800,YZ,100,200,100
4000,1100,800,YZ,100,200,100
0,1200,800,YZ,100,200,100
4000,1200,800,YZ,100,200,100
0,1300,800,YZ,100,200,100
4000,1300,800,YZ,100,200,100
0,1400,800,YZ,100,200,100
4000,1400,800,YZ,100,200,100
0,1500,800,YZ,100,200,100
4000,1500,800,YZ,100,200,100
0,1600,800,YZ,100,200,100
4000,1600,800,YZ,100,200,100
0,1700,800,YZ,100,200,100
4000,1700,800,YZ,100,200,100
0,1800,800,YZ,100,200,100
4000,1800,800,YZ,100,200,100
0,1900,800,YZ,100,200,100
4000,1900,800,YZ,100,200,100
0,2000,800,YZ,100,200,100
4000,2000,800,YZ,100,200,100
0,2100,800,YZ,100,200,100
4000,2100,800,YZ,100,200,100
0,2200,800,YZ,100,200,100
4000,2200,800,YZ,100,200,100
0,2300,800,YZ,100,200,100
4000,2300,800,YZ,100,200,100
0,2400,800,YZ,100,200,100
4000,2400,800,YZ,100,200,100
0,2500,800,YZ,100,200,100
4000,2500,800,YZ,100,200,100
0,2600,800,YZ,100,200,100
4000,2600,800,YZ,100,200,100
0,2700,800,YZ,100,200,100
4000,2700,800,YZ,100,200,100
0,2800,800,YZ,100,200,100
4000,2800,800,YZ,100,200,100
0,2900,800,YZ,100,200,100
4000,2900,800,YZ,100,200,100
0,3000,800,YZ,100,200,100
4000,3000,800,YZ,100,200,100
0,3100,800,YZ,100,200,100
4000,3100,800,YZ,100,200,100
0,3200,800,YZ,100,200,100
4000,3200,800,YZ,100,200,100
0,3300,800,YZ,100,200,100
4000,3300,800,YZ,100,200,100
0,3400,800,YZ,100,200,100
4000,3400,800,YZ,100,200,100
0,3500,800,YZ,100,200,100
4000,3500,800,YZ,100,200,100
0,3600,800,YZ,100,200,100
4000,3600,800,YZ,100,200,100
0,3700,800,YZ,100,200,100
4000,3700,800,YZ,100,200,100
0,3800,800,YZ,100,200,100
4000,3800,800,YZ,100,200,100
0,3900,800,YZ,100,200,100
4000,3900,800,YZ,100,200,100
0,200,900,YZ,100,200,100
4000,200,900,YZ,100,200,100
0,300,900,YZ,100,200,100
4000,300,900,YZ,100,200,100
0,400,900,YZ,100,200,100
4000,400,900,YZ,100,200,100
0,500,900,YZ,100,200,100
4000,500,900,YZ,100,200,100
0,600,900,YZ,100,200,100
4000,600,900,YZ,100,200,100
0,700,900,YZ,100,200,100
4000,700,900,YZ,100,200,100
0,800,900,YZ,100,200,100
4000,800,900,YZ,100,200,100
0,900,900,YZ,100,200,100
4000,900,900,YZ,100,200,100
0,1000,900,YZ,100,200,100
4000,1000,900,YZ,100,200,100
0,1100,900,YZ,100,200,100
4000,1100,900,YZ,100,200,100
0,1200,900,YZ,100,200,100
4000,1200,900,YZ,100,200,100
0,1300,900,YZ,100,200,100
4000,1300,900,YZ,100,200,100
0,1400,900,YZ,100,200,100
4000,1400,900,YZ,100,200,100
0,1500,900,YZ,100,200,100
4000,1500,900,YZ,100,200,100
0,1600,900,YZ,100,200,100
4000,1600,900,YZ,100,200,100
0,1700,900,YZ,100,200,100
4000,1700,900,YZ,100,200,100
0,1800,900,YZ,100,200,100
4000,1800,900,YZ,100,200,100
0,1900,900,YZ,100,200,100
4000,1900,900,YZ,100,200,100
0,2000,900,YZ,100,200,100
4000,2000,900,YZ,100,200,100
0,2100,900,YZ,100,200,100
4000,2100,900,YZ,100,200,100
0,2200,900,YZ,100,200,100
4000,2200,900,YZ,100,200,100
0,2300,900,YZ,100,200,100
4000,2300,900,YZ,100,200,100
0,2400,900,YZ,100,200,100
4000,2400,900,YZ,100,200,100
0,2500,900,YZ,100,200,100
4000,2500,900,YZ,100,200,100
0,2600,900,YZ,100,200,100
4000,2600,900,YZ,100,200,100
0,2700,900,YZ,100,200,100
4000,2700,900,YZ,100,200,100
0,2800,900,YZ,100,200,100
4000,2800,900,YZ,100,200,100
0,2900,900,YZ,100,200,100
4000,2900,900,YZ,100,200,100
0,3000,900,YZ,100,200,100
4000,3000,900,YZ,100,200,100
0,3100,900,YZ,100,200,100
4000,3100,900,YZ,100,200,100
0,3200,900,YZ,100,200,100
4000,3200,900,YZ,100,200,100
0,3300,900,YZ,100,200,100
4000,3300,900,YZ,100,200,100
0,3400,900,YZ,100,200,100
4000,3400,900,YZ,100,200,100
0,3500,900,YZ,100,200,100
4000,3500,900,YZ,100,200,100
0,3600,900,YZ,100,200,100
4000,3600,900,YZ,100,200,100
0,3700,900,YZ,100,200,100
4000,3700,900,YZ,100,200,100
0,3800,900,YZ,100,200,100
4000,3800,900,YZ,100,200,100
